"Subject" "Activity_Label" "Variable" "Mean_of_Variable"
14 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.968502550759494
14 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.247597875968033
15 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.711194539920732
16 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.756286641721311
17 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.986429749791667
17 "SITTING" "fBodyGyro-mean()-Z" -0.68792205428125
19 "SITTING" "fBodyGyro-mean()-Z" -0.602625307818389
21 "SITTING" "fBodyGyro-mean()-Z" -0.709471420465686
22 "SITTING" "fBodyGyro-mean()-Z" -0.712700262257576
22 "STANDING" "fBodyGyro-mean()-Z" -0.531747806138211
23 "STANDING" "fBodyGyro-mean()-Z" -0.617685416736559
25 "STANDING" "fBodyGyro-mean()-Z" -0.746832213594132
26 "STANDING" "fBodyGyro-mean()-Z" -0.689404846813775
27 "STANDING" "fBodyGyro-mean()-Z" -0.978988605384615
27 "LAYING" "fBodyGyro-mean()-Z" -0.630494529231544
28 "LAYING" "fBodyGyro-mean()-Z" -0.673513886890838
29 "LAYING" "fBodyGyro-mean()-Z" -0.689221357718023
30 "LAYING" "fBodyGyro-mean()-Z" -0.615699347830287
2 "WALKING" "fBodyGyro-mean()-Z" -0.601594889654305
4 "WALKING" "fBodyGyro-mean()-Z" -0.723913683350515
4 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.634729117447154
9 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.612680463163889
10 "WALKING_UPSTAIRS" "fBodyGyro-mean()-Z" -0.9572695305
10 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.467504644086325
12 "WALKING_DOWNSTAIRS" "fBodyGyro-mean()-Z" -0.666367678483871
12 "SITTING" "fBodyGyro-mean()-Z" -0.64488048111194
13 "SITTING" "fBodyGyro-mean()-Z" -0.620471226529052
18 "SITTING" "fBodyGyro-mean()-Z" -0.966466455666667
18 "STANDING" "fBodyGyro-mean()-Z" -0.737016020538922
20 "STANDING" "fBodyGyro-mean()-Z" -0.587217933571212
20 "LAYING" "fBodyGyro-mean()-Z" -0.431155163544231
24 "LAYING" "fBodyGyro-mean()-Z" -0.70948857687664
1 "WALKING" "fBodyGyro-std()-X" -0.708263420861671
3 "WALKING" "fBodyGyro-std()-X" -0.719276622702346
5 "WALKING" "fBodyGyro-std()-X" -0.73573857718543
6 "WALKING" "fBodyGyro-std()-X" -0.786180311132627
6 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.445412804202247
7 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.703883646896104
8 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.675275353078292
11 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.751758277167721
14 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.975138491898734
14 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.66393820870082
15 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.709336168176829
16 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.804991831502732
17 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.986027005208333
17 "SITTING" "fBodyGyro-std()-X" -0.737661758785625
19 "SITTING" "fBodyGyro-std()-X" -0.666071315599889
21 "SITTING" "fBodyGyro-std()-X" -0.811026710110294
22 "SITTING" "fBodyGyro-std()-X" -0.758195876909091
22 "STANDING" "fBodyGyro-std()-X" -0.645407507130081
23 "STANDING" "fBodyGyro-std()-X" -0.779197054064516
25 "STANDING" "fBodyGyro-std()-X" -0.690398481943765
26 "STANDING" "fBodyGyro-std()-X" -0.78740310059949
27 "STANDING" "fBodyGyro-std()-X" -0.988087790769231
27 "LAYING" "fBodyGyro-std()-X" -0.758703337557047
28 "LAYING" "fBodyGyro-std()-X" -0.762030978010471
29 "LAYING" "fBodyGyro-std()-X" -0.752567831707849
30 "LAYING" "fBodyGyro-std()-X" -0.676801995680601
2 "WALKING" "fBodyGyro-std()-X" -0.734588540182119
4 "WALKING" "fBodyGyro-std()-X" -0.765931837365979
4 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.652062731170732
9 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.690689895534722
10 "WALKING_UPSTAIRS" "fBodyGyro-std()-X" -0.971946495
10 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.621040868816239
12 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-X" -0.781057375053763
12 "SITTING" "fBodyGyro-std()-X" -0.707831066395522
13 "SITTING" "fBodyGyro-std()-X" -0.734657989051988
18 "SITTING" "fBodyGyro-std()-X" -0.950392071666667
18 "STANDING" "fBodyGyro-std()-X" -0.799760555973054
20 "STANDING" "fBodyGyro-std()-X" -0.726226342060606
20 "LAYING" "fBodyGyro-std()-X" -0.676883051647436
24 "LAYING" "fBodyGyro-std()-X" -0.794063529133858
1 "WALKING" "fBodyGyro-std()-Y" -0.429825832648703
3 "WALKING" "fBodyGyro-std()-Y" -0.758505287214076
5 "WALKING" "fBodyGyro-std()-Y" -0.702290390960265
6 "WALKING" "fBodyGyro-std()-Y" -0.76410811809322
6 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.28620515505618
7 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.671161922837662
8 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.573087292172598
11 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.670892713066772
14 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.96026162278481
14 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.15091173901873
15 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.684504735744512
16 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.809421448142077
17 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.984919989375
17 "SITTING" "fBodyGyro-std()-Y" -0.72779753184375
19 "SITTING" "fBodyGyro-std()-Y" -0.650105402347778
21 "SITTING" "fBodyGyro-std()-Y" -0.771388318823529
22 "SITTING" "fBodyGyro-std()-Y" -0.83351028510101
22 "STANDING" "fBodyGyro-std()-Y" -0.699201260894309
23 "STANDING" "fBodyGyro-std()-Y" -0.50785054741371
25 "STANDING" "fBodyGyro-std()-Y" -0.723584437530562
26 "STANDING" "fBodyGyro-std()-Y" -0.803635337372449
27 "STANDING" "fBodyGyro-std()-Y" -0.982843103974359
27 "LAYING" "fBodyGyro-std()-Y" -0.763234809362416
28 "LAYING" "fBodyGyro-std()-Y" -0.740819453429319
29 "LAYING" "fBodyGyro-std()-Y" -0.588857987485174
30 "LAYING" "fBodyGyro-std()-Y" -0.496310421449608
2 "WALKING" "fBodyGyro-std()-Y" -0.72716774102649
4 "WALKING" "fBodyGyro-std()-Y" -0.818105282886598
4 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.727336206422764
9 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.667203220760417
10 "WALKING_UPSTAIRS" "fBodyGyro-std()-Y" -0.977034021833333
10 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.460535897286325
12 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Y" -0.779444961236559
12 "SITTING" "fBodyGyro-std()-Y" -0.669622323059701
13 "SITTING" "fBodyGyro-std()-Y" -0.650623558847401
18 "SITTING" "fBodyGyro-std()-Y" -0.975029833666667
18 "STANDING" "fBodyGyro-std()-Y" -0.74032145739521
20 "STANDING" "fBodyGyro-std()-Y" -0.646762421016667
20 "LAYING" "fBodyGyro-std()-Y" -0.46709876350641
24 "LAYING" "fBodyGyro-std()-Y" -0.771969808976378
1 "WALKING" "fBodyGyro-std()-Z" -0.650476162132565
3 "WALKING" "fBodyGyro-std()-Z" -0.751008875659824
5 "WALKING" "fBodyGyro-std()-Z" -0.669353687483444
6 "WALKING" "fBodyGyro-std()-Z" -0.770467456313559
6 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.414621153179775
7 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.698949518905844
8 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.553968587869751
11 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.75596062835443
14 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.969622702911392
14 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.225729073181148
15 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.751696527195122
16 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.756993640724044
17 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.986650575625
17 "SITTING" "fBodyGyro-std()-Z" -0.708869113253125
19 "SITTING" "fBodyGyro-std()-Z" -0.694729075491667
21 "SITTING" "fBodyGyro-std()-Z" -0.728319304730637
22 "SITTING" "fBodyGyro-std()-Z" -0.749282657878788
22 "STANDING" "fBodyGyro-std()-Z" -0.596342575910569
23 "STANDING" "fBodyGyro-std()-Z" -0.644131036807258
25 "STANDING" "fBodyGyro-std()-Z" -0.771208929095354
26 "STANDING" "fBodyGyro-std()-Z" -0.735942384438775
27 "STANDING" "fBodyGyro-std()-Z" -0.979428019102564
27 "LAYING" "fBodyGyro-std()-Z" -0.623261741473154
28 "LAYING" "fBodyGyro-std()-Z" -0.700291282881152
29 "LAYING" "fBodyGyro-std()-Z" -0.749163172296512
30 "LAYING" "fBodyGyro-std()-Z" -0.620253390415144
2 "WALKING" "fBodyGyro-std()-Z" -0.683114494539735
4 "WALKING" "fBodyGyro-std()-Z" -0.778863649278351
4 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.748519078617886
9 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.619468634127778
10 "WALKING_UPSTAIRS" "fBodyGyro-std()-Z" -0.961499603833333
10 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.565036981154701
12 "WALKING_DOWNSTAIRS" "fBodyGyro-std()-Z" -0.679272873655914
12 "SITTING" "fBodyGyro-std()-Z" -0.748431752686567
13 "SITTING" "fBodyGyro-std()-Z" -0.685774481529052
18 "SITTING" "fBodyGyro-std()-Z" -0.964431652333333
18 "STANDING" "fBodyGyro-std()-Z" -0.748592744401198
20 "STANDING" "fBodyGyro-std()-Z" -0.616340393406566
20 "LAYING" "fBodyGyro-std()-Z" -0.522534472884615
24 "LAYING" "fBodyGyro-std()-Z" -0.735749934304462
1 "WALKING" "fBodyGyro-meanFreq()-X" -0.0320324102759078
3 "WALKING" "fBodyGyro-meanFreq()-X" -0.102568067670674
5 "WALKING" "fBodyGyro-meanFreq()-X" -0.0381646986649007
6 "WALKING" "fBodyGyro-meanFreq()-X" -0.00638799606635593
6 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" 0.1225045045
7 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.134491772785779
8 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.117102793715658
11 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.111874925112848
14 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.182619256862025
14 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.260353448080328
15 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.143256673841646
16 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.137899091231284
17 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.0923221393895833
17 "SITTING" "fBodyGyro-meanFreq()-X" -0.0794198509303437
19 "SITTING" "fBodyGyro-meanFreq()-X" -0.0321842609068333
21 "SITTING" "fBodyGyro-meanFreq()-X" -0.089010657789951
22 "SITTING" "fBodyGyro-meanFreq()-X" -0.189229316364141
22 "STANDING" "fBodyGyro-meanFreq()-X" -0.123747121876179
23 "STANDING" "fBodyGyro-meanFreq()-X" -0.0251692798377688
25 "STANDING" "fBodyGyro-meanFreq()-X" -0.207601176327873
26 "STANDING" "fBodyGyro-meanFreq()-X" -0.0167778610493112
27 "STANDING" "fBodyGyro-meanFreq()-X" -0.03968716295
27 "LAYING" "fBodyGyro-meanFreq()-X" -0.102116029167047
28 "LAYING" "fBodyGyro-meanFreq()-X" -0.151644339683717
29 "LAYING" "fBodyGyro-meanFreq()-X" 0.00201044246625
30 "LAYING" "fBodyGyro-meanFreq()-X" -0.231709876750131
2 "WALKING" "fBodyGyro-meanFreq()-X" -0.00576500648245033
4 "WALKING" "fBodyGyro-meanFreq()-X" -0.145349222123196
4 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.0761993841779675
9 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" -0.205909254584222
10 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-X" 0.0389539027333333
10 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.0933071451660684
12 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-X" -0.10951505243172
12 "SITTING" "fBodyGyro-meanFreq()-X" -0.049418997688806
13 "SITTING" "fBodyGyro-meanFreq()-X" -0.112645469406422
18 "SITTING" "fBodyGyro-meanFreq()-X" -0.307039569766667
18 "STANDING" "fBodyGyro-meanFreq()-X" -0.0962211625121258
20 "STANDING" "fBodyGyro-meanFreq()-X" -0.171197488890051
20 "LAYING" "fBodyGyro-meanFreq()-X" -0.129845704680769
24 "LAYING" "fBodyGyro-meanFreq()-X" -0.0501078590267979
1 "WALKING" "fBodyGyro-meanFreq()-Y" -0.0901517235974063
3 "WALKING" "fBodyGyro-meanFreq()-Y" -0.167675025582991
5 "WALKING" "fBodyGyro-meanFreq()-Y" -0.0720666007195695
6 "WALKING" "fBodyGyro-meanFreq()-Y" -0.0908297418220339
6 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" 0.0845962063707865
7 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.103884514547565
8 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.153879695796192
11 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.181778028186076
14 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.331243230308861
14 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.35002956284918
15 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.222137469043902
16 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.158018408842896
17 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.0919220529166667
17 "SITTING" "fBodyGyro-meanFreq()-Y" -0.109006734705156
19 "SITTING" "fBodyGyro-meanFreq()-Y" -0.19629760694
21 "SITTING" "fBodyGyro-meanFreq()-Y" -0.18645796643924
22 "SITTING" "fBodyGyro-meanFreq()-Y" -0.236699285483182
22 "STANDING" "fBodyGyro-meanFreq()-Y" -0.142857751796829
23 "STANDING" "fBodyGyro-meanFreq()-Y" -0.0592724696043011
25 "STANDING" "fBodyGyro-meanFreq()-Y" -0.349146931885306
26 "STANDING" "fBodyGyro-meanFreq()-Y" -0.0997774465610969
27 "STANDING" "fBodyGyro-meanFreq()-Y" -0.181307490739744
27 "LAYING" "fBodyGyro-meanFreq()-Y" -0.0189862452485906
28 "LAYING" "fBodyGyro-meanFreq()-Y" -0.270613215077225
29 "LAYING" "fBodyGyro-meanFreq()-Y" -0.253940049719767
30 "LAYING" "fBodyGyro-meanFreq()-Y" -0.361122796402089
2 "WALKING" "fBodyGyro-meanFreq()-Y" -0.0702155008665563
4 "WALKING" "fBodyGyro-meanFreq()-Y" -0.357592715106186
4 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.403312438185366
9 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" -0.240880440259861
10 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Y" 0.0734377932783333
10 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.129584765945726
12 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Y" -0.107254486672581
12 "SITTING" "fBodyGyro-meanFreq()-Y" -0.107386749104701
13 "SITTING" "fBodyGyro-meanFreq()-Y" -0.0806130190608563
18 "SITTING" "fBodyGyro-meanFreq()-Y" -0.375759986466667
18 "STANDING" "fBodyGyro-meanFreq()-Y" -0.23377520243015
20 "STANDING" "fBodyGyro-meanFreq()-Y" -0.225985834516768
20 "LAYING" "fBodyGyro-meanFreq()-Y" -0.160848125435897
24 "LAYING" "fBodyGyro-meanFreq()-Y" -0.0975347609866142
1 "WALKING" "fBodyGyro-meanFreq()-Z" -0.0180063943472334
3 "WALKING" "fBodyGyro-meanFreq()-Z" -0.0321862688221114
5 "WALKING" "fBodyGyro-meanFreq()-Z" 0.0744028987918874
6 "WALKING" "fBodyGyro-meanFreq()-Z" 0.0389196627572034
6 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" 0.265781058932584
7 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0863412384825
8 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0430258806635231
11 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0810951668035443
14 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0480449907531646
14 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.266167266894672
15 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0579760577340244
16 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0538946293731967
17 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" 0.0666974241166667
17 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0471110402193125
19 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0415013769106389
21 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0228851873218137
22 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0496800786486869
22 "STANDING" "fBodyGyro-meanFreq()-Z" -0.0547695470686179
23 "STANDING" "fBodyGyro-meanFreq()-Z" -0.0229424899271505
25 "STANDING" "fBodyGyro-meanFreq()-Z" -0.135139739853178
26 "STANDING" "fBodyGyro-meanFreq()-Z" 0.00293652401732143
27 "STANDING" "fBodyGyro-meanFreq()-Z" 0.0413609363371795
27 "LAYING" "fBodyGyro-meanFreq()-Z" -0.0197633805593792
28 "LAYING" "fBodyGyro-meanFreq()-Z" -0.0896917400047906
29 "LAYING" "fBodyGyro-meanFreq()-Z" 0.0203516079320058
30 "LAYING" "fBodyGyro-meanFreq()-Z" -0.201705723987467
2 "WALKING" "fBodyGyro-meanFreq()-Z" 0.0513627291214901
4 "WALKING" "fBodyGyro-meanFreq()-Z" -0.023592604357732
4 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" 0.0995517018569106
9 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" -0.196153280691528
10 "WALKING_UPSTAIRS" "fBodyGyro-meanFreq()-Z" 0.0366931660383333
10 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.0723224360760684
12 "WALKING_DOWNSTAIRS" "fBodyGyro-meanFreq()-Z" -0.102634655530645
12 "SITTING" "fBodyGyro-meanFreq()-Z" -0.0124011894201493
13 "SITTING" "fBodyGyro-meanFreq()-Z" -0.00505036969339144
18 "SITTING" "fBodyGyro-meanFreq()-Z" -0.229835580015667
18 "STANDING" "fBodyGyro-meanFreq()-Z" -0.0764512199938024
20 "STANDING" "fBodyGyro-meanFreq()-Z" -0.211723505111616
20 "LAYING" "fBodyGyro-meanFreq()-Z" -0.0451471448155128
24 "LAYING" "fBodyGyro-meanFreq()-Z" -0.0556407394121785
1 "WALKING" "fBodyAccMag-mean()" -0.478448523354179
3 "WALKING" "fBodyAccMag-mean()" -0.579076453758064
5 "WALKING" "fBodyAccMag-mean()" -0.528503022745033
6 "WALKING" "fBodyAccMag-mean()" -0.631495453982373
6 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.0562800368966292
7 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.518323878824675
8 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.512106792856939
11 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.611528074359177
14 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.958267383037975
14 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.33954605254918
15 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.562948391223628
16 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.666962508246721
17 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.981396533333333
17 "SITTING" "fBodyAccMag-mean()" -0.595908048050937
19 "SITTING" "fBodyAccMag-mean()" -0.556404444967972
21 "SITTING" "fBodyAccMag-mean()" -0.658664719514706
22 "SITTING" "fBodyAccMag-mean()" -0.657999241032323
22 "STANDING" "fBodyAccMag-mean()" -0.439651188565854
23 "STANDING" "fBodyAccMag-mean()" -0.529029284118011
25 "STANDING" "fBodyAccMag-mean()" -0.69501971
26 "STANDING" "fBodyAccMag-mean()" -0.6317569828625
27 "STANDING" "fBodyAccMag-mean()" -0.978168563846154
27 "LAYING" "fBodyAccMag-mean()" -0.585787631892618
28 "LAYING" "fBodyAccMag-mean()" -0.628763247405236
29 "LAYING" "fBodyAccMag-mean()" -0.589294014734302
30 "LAYING" "fBodyAccMag-mean()" -0.600372067046214
2 "WALKING" "fBodyAccMag-mean()" -0.514569861316887
4 "WALKING" "fBodyAccMag-mean()" -0.668273665958763
4 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.497723469494309
9 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.553186448295139
10 "WALKING_UPSTAIRS" "fBodyAccMag-mean()" -0.951348618666667
10 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.407807233704274
12 "WALKING_DOWNSTAIRS" "fBodyAccMag-mean()" -0.617897670354839
12 "SITTING" "fBodyAccMag-mean()" -0.47792395599403
13 "SITTING" "fBodyAccMag-mean()" -0.589928108599083
18 "SITTING" "fBodyAccMag-mean()" -0.97137329
18 "STANDING" "fBodyAccMag-mean()" -0.673154380637725
20 "STANDING" "fBodyAccMag-mean()" -0.603443252690404
20 "LAYING" "fBodyAccMag-mean()" -0.505493351425641
24 "LAYING" "fBodyAccMag-mean()" -0.650121872273806
1 "WALKING" "fBodyAccMag-std()" -0.589710231217867
3 "WALKING" "fBodyAccMag-std()" -0.663079838985044
5 "WALKING" "fBodyAccMag-std()" -0.594259529756954
6 "WALKING" "fBodyAccMag-std()" -0.682816079716102
6 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.274171341966292
7 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.583819796092208
8 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.651638076286121
11 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.674470159009494
14 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.946119101012658
14 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.419458109257787
15 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.623655618198171
16 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.712680990765301
17 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.974433710625
17 "SITTING" "fBodyAccMag-std()" -0.644502428118125
19 "SITTING" "fBodyAccMag-std()" -0.689860920113889
21 "SITTING" "fBodyAccMag-std()" -0.714345739215931
22 "SITTING" "fBodyAccMag-std()" -0.736639079823232
22 "STANDING" "fBodyAccMag-std()" -0.572895500055285
23 "STANDING" "fBodyAccMag-std()" -0.657048917971505
25 "STANDING" "fBodyAccMag-std()" -0.695367928718826
26 "STANDING" "fBodyAccMag-std()" -0.673917799546684
27 "STANDING" "fBodyAccMag-std()" -0.974775499230769
27 "LAYING" "fBodyAccMag-std()" -0.672092417700336
28 "LAYING" "fBodyAccMag-std()" -0.696993999667801
29 "LAYING" "fBodyAccMag-std()" -0.639314176054942
30 "LAYING" "fBodyAccMag-std()" -0.646522810920757
2 "WALKING" "fBodyAccMag-std()" -0.646662308457285
4 "WALKING" "fBodyAccMag-std()" -0.724979750463917
4 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.590882542479675
9 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.624456827182986
10 "WALKING_UPSTAIRS" "fBodyAccMag-std()" -0.946976321166667
10 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.552739646816667
12 "WALKING_DOWNSTAIRS" "fBodyAccMag-std()" -0.682955169813979
12 "SITTING" "fBodyAccMag-std()" -0.605529765076119
13 "SITTING" "fBodyAccMag-std()" -0.665344858593272
18 "SITTING" "fBodyAccMag-std()" -0.965101664666667
18 "STANDING" "fBodyAccMag-std()" -0.713137798532934
20 "STANDING" "fBodyAccMag-std()" -0.683038764726768
20 "LAYING" "fBodyAccMag-std()" -0.604222557220513
24 "LAYING" "fBodyAccMag-std()" -0.705928425819685
1 "WALKING" "fBodyAccMag-meanFreq()" 0.142062162506138
3 "WALKING" "fBodyAccMag-meanFreq()" 0.0770665587562757
5 "WALKING" "fBodyAccMag-meanFreq()" 0.0781455594845364
6 "WALKING" "fBodyAccMag-meanFreq()" 0.0867856673349576
6 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.143609598123595
7 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.0106873745212792
8 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.146541439681957
11 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.12725035020425
14 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.0349621679848101
14 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" -0.0681966962434016
15 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.0614279187379573
16 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.0558668214710383
17 "WALKING_DOWNSTAIRS" "fBodyAccMag-meanFreq()" 0.144284652020833
17 "SITTING" "fBodyAccMag-meanFreq()" 0.0192196091749063
19 "SITTING" "fBodyAccMag-meanFreq()" 0.115775170635767
21 "SITTING" "fBodyAccMag-meanFreq()" 0.0846512609471814
22 "SITTING" "fBodyAccMag-meanFreq()" 0.114660387515515
22 "STANDING" "fBodyAccMag-meanFreq()" 0.0849529148276423
23 "STANDING" "fBodyAccMag-meanFreq()" 0.11533518491586
25 "STANDING" "fBodyAccMag-meanFreq()" -0.0426423613907335
26 "STANDING" "fBodyAccMag-meanFreq()" 0.0883286687093878
27 "STANDING" "fBodyAccMag-meanFreq()" 0.249754052126923
27 "LAYING" "fBodyAccMag-meanFreq()" 0.176607223706242
28 "LAYING" "fBodyAccMag-meanFreq()" 0.0179948502780366
29 "LAYING" "fBodyAccMag-meanFreq()" 0.162765300930698
30 "LAYING" "fBodyAccMag-meanFreq()" -0.0301197123824804
2 "WALKING" "fBodyAccMag-meanFreq()" 0.192199738218212
4 "WALKING" "fBodyAccMag-meanFreq()" 0.0691602833970103
4 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" 0.139269821727642
9 "WALKING_UPSTAIRS" "fBodyAccMag-meanFreq()" -0.00358269125034722
